Ano,NomeConcelho,CodNomeConcelho,Sigla,PVotos,Sigla_2,Sigla_3,Sigla_4,PVotos_2,PVotos_3,PVotos_4,PVotos_outros
2015,Vila Real de Santo António,VILA REAL DE SANTO ANTÃ“NIO,PS,35.3,PPD/PSD.CDS-PP,BE,PCP-PEV,28.1,15.5,13.8,4.6
2015,Nazaré,NAZARÃ‰,PS,39.8,PPD/PSD.CDS-PP,BE,PCP-PEV,32,13,8.1,3.5
2015,Oliveira do Bairro,OLIVEIRA DO BAIRRO,PPD/PSD.CDS-PP,71.6,PS,BE,PCP-PEV,14.6,6.5,2.2,0.8
2015,Cuba,CUBA,PS,39.5,PCP-PEV,PPD/PSD.CDS-PP,BE,33.2,16.7,4.8,2.9
2015,Santa Marta de Penaguião,SANTA MARTA DE PENAGUIÃƒO,PS,44.9,PPD/PSD.CDS-PP,BE,PCP-PEV,44.2,4.6,3.2,0.4
2015,Tarouca,TAROUCA,PPD/PSD.CDS-PP,55.5,PS,BE,PCP-PEV,25.6,8.5,4.7,2.3
2015,Montemor-o-Velho,MONTEMOR-O-VELHO,PS,39.8,PPD/PSD.CDS-PP,BE,PCP-PEV,33.4,11.2,8.5,3
2015,Alvito,ALVITO,PS,38.6,PPD/PSD.CDS-PP,PCP-PEV,BE,23.9,23.2,8.9,1.6
2015,Proença-a-Nova,PROENÃ‡A-A-NOVA,PPD/PSD.CDS-PP,56.9,PS,BE,PCP-PEV,31.3,5.8,1.7,0
2015,Constância,CONSTÃ‚NCIA,PS,41.4,PPD/PSD.CDS-PP,PCP-PEV,BE,23,13.7,13.3,4.9
2015,Alcácer do Sal,ALCÃ\u0081CER DO SAL,PS,42.2,PCP-PEV,PPD/PSD.CDS-PP,BE,27,16,8.9,3.9
2015,Reguengos de Monsaraz,REGUENGOS DE MONSARAZ,PS,48.8,PPD/PSD.CDS-PP,PCP-PEV,BE,24.2,13.7,8,2
2015,Celorico da Beira,CELORICO DA BEIRA,PPD/PSD.CDS-PP,50,PS,BE,PCP-PEV,34.3,8.1,3.2,1.1
2015,Murtosa,MURTOSA,PPD/PSD.CDS-PP,65.7,PS,BE,PCP-PEV,19.4,6.4,3.3,0.9
2015,Miranda do Corvo,MIRANDA DO CORVO,PS,40.2,PPD/PSD.CDS-PP,BE,PCP-PEV,35.8,11.9,6.5,1.6
2015,Penalva do Castelo,PENALVA DO CASTELO,PPD/PSD.CDS-PP,53.5,PS,BE,PCP-PEV,33,4.9,4.1,0
2015,Ovar,OVAR,PPD/PSD.CDS-PP,40,PS,BE,PCP-PEV,33.1,12.9,7.4,2.5
2015,Azambuja,AZAMBUJA,PS,37.3,PPD/PSD.CDS-PP,PCP-PEV,BE,24.2,16.2,14.1,4.6
2015,Lamego,LAMEGO,PPD/PSD.CDS-PP,48.5,PS,BE,PCP-PEV,34.7,7.1,4.8,1.5
2015,Coimbra,COIMBRA,PS,37.9,PPD/PSD.CDS-PP,BE,PCP-PEV,33.9,11.5,9.7,3.2
2015,Loures,LOURES,PS,36.8,PPD/PSD.CDS-PP,PCP-PEV,BE,28.8,15.9,10.9,4.2
2015,São Brás de Alportel,SÃƒO BRÃ\u0081S DE ALPORTEL,PPD/PSD.CDS-PP,34.9,PS,BE,PCP-PEV,34.5,14.3,7.3,4.5
2015,Póvoa de Lanhoso,PÃ“VOA DE LANHOSO,PPD/PSD.CDS-PP,53,PS,BE,PCP-PEV,32.6,6.1,3,1.8
2015,Abrantes,ABRANTES,PS,41.2,PPD/PSD.CDS-PP,BE,PCP-PEV,29.8,13,8.8,3.6
2015,Terras de Bouro,TERRAS DE BOURO,PPD/PSD.CDS-PP,57,PS,BE,PCP-PEV,27.1,5,4.8,2.6
2015,Esposende,ESPOSENDE,PPD/PSD.CDS-PP,58,PS,BE,PCP-PEV,23.3,7.5,4.1,2.8
2015,Vinhais,VINHAIS,PPD/PSD.CDS-PP,51,PS,BE,PCP-PEV,38.5,3.8,2.3,1.3
2015,Vimioso,VIMIOSO,PPD/PSD.CDS-PP,57.8,PS,BE,PCP-PEV,31.1,5.4,2.1,0.4
2015,Almada,ALMADA,PS,37,PPD/PSD.CDS-PP,PCP-PEV,BE,25.6,16.9,12.7,4.6
2015,Alfândega da Fé,ALFÃ‚NDEGA DA FÃ‰,PPD/PSD.CDS-PP,46.6,PS,BE,PCP-PEV,42.4,4.9,2.4,0
2015,Cadaval,CADAVAL,PPD/PSD.CDS-PP,42.4,PS,BE,PCP-PEV,36.3,8.9,6,2
2015,Castelo de Vide,CASTELO DE VIDE,PS,44.7,PPD/PSD.CDS-PP,BE,PCP-PEV,31.8,11.3,6,1.5
2015,Lousada,LOUSADA,PPD/PSD.CDS-PP,47.6,PS,BE,PCP-PEV,34.1,8.2,4.7,2.5
2015,Crato,CRATO,PS,47.2,PPD/PSD.CDS-PP,PCP-PEV,BE,29.5,11.6,7.3,0.9
2015,Bombarral,BOMBARRAL,PPD/PSD.CDS-PP,44.8,PS,BE,PCP-PEV,29.6,9.3,8.8,3
2015,Sousel,SOUSEL,PS,35,PPD/PSD.CDS-PP,PCP-PEV,BE,31.6,18.4,8.5,3.1
2015,Oliveira de Frades,OLIVEIRA DE FRADES,PPD/PSD.CDS-PP,59.4,PS,BE,PCP-PEV,25,7,3.6,0.5
2015,Viana do Alentejo,VIANA DO ALENTEJO,PS,37.4,PCP-PEV,PPD/PSD.CDS-PP,BE,29.8,18.6,8.9,3.2
2015,Campo Maior,CAMPO MAIOR,PS,49.9,PCP-PEV,PPD/PSD.CDS-PP,BE,17.7,17.2,11,2
2015,Silves,SILVES,PS,32.5,PPD/PSD.CDS-PP,BE,PCP-PEV,29.4,14,14,5.7
2015,Valongo,VALONGO,PPD/PSD.CDS-PP,35.2,PS,BE,PCP-PEV,35.2,13.6,8.6,3.6
2015,Sertã,SERTÃƒ,PPD/PSD.CDS-PP,58.1,PS,BE,PCP-PEV,27.2,6.7,2.4,0
2015,Barcelos,BARCELOS,PPD/PSD.CDS-PP,55.7,PS,BE,PCP-PEV,28,7.4,3.2,2.1
2015,Borba,BORBA,PS,47.4,PPD/PSD.CDS-PP,PCP-PEV,BE,23.4,13.6,10.7,2.2
2015,Beja,BEJA,PS,37.9,PCP-PEV,PPD/PSD.CDS-PP,BE,24.2,22.7,9.4,2.7
2015,Lagos,LAGOS,PS,36.1,PPD/PSD.CDS-PP,BE,PCP-PEV,26.9,16.7,10.4,5.7
2015,Vila Real,VILA REAL,PPD/PSD.CDS-PP,49.7,PS,BE,PCP-PEV,34.9,6.9,3.7,1.4
2015,Gondomar,GONDOMAR,PS,34.5,PPD/PSD.CDS-PP,BE,PCP-PEV,33.9,13.5,10.9,3.5
2015,Almodôvar,ALMODÃ”VAR,PS,42.1,PPD/PSD.CDS-PP,PCP-PEV,BE,28.9,12,10.3,3.9
2015,Benavente,BENAVENTE,PS,31.1,PPD/PSD.CDS-PP,PCP-PEV,BE,29.8,17.4,13.1,4.7
2015,Sátão,SÃ\u0081TÃƒO,PPD/PSD.CDS-PP,63,PS,BE,PCP-PEV,24.3,5.6,2.4,0.8
2015,Peso da Régua,PESO DA RÃ‰GUA,PPD/PSD.CDS-PP,44.2,PS,BE,PCP-PEV,39.2,6.9,5.1,1.4
2015,Sesimbra,SESIMBRA,PS,33.1,PPD/PSD.CDS-PP,PCP-PEV,BE,26.7,16.1,14.7,6
2015,Felgueiras,FELGUEIRAS,PPD/PSD.CDS-PP,49.9,PS,BE,PCP-PEV,31.1,9.4,4.3,2.5
2015,Mafra,MAFRA,PPD/PSD.CDS-PP,42.8,PS,BE,PCP-PEV,29.1,11.9,7.3,4.3
2015,Tomar,TOMAR,PPD/PSD.CDS-PP,40.6,PS,BE,PCP-PEV,34.1,11.4,6.5,2.8
2015,Alcochete,ALCOCHETE,PS,34.2,PPD/PSD.CDS-PP,PCP-PEV,BE,27.6,17.8,12.8,4.3
2015,Mirandela,MIRANDELA,PPD/PSD.CDS-PP,55.3,PS,BE,PCP-PEV,29.4,6.4,4.6,0.5
2015,Ferreira do Zêzere,FERREIRA DO ZÃŠZERE,PPD/PSD.CDS-PP,53,PS,BE,PCP-PEV,28.7,7.8,3.3,1.6
2015,Fafe,FAFE,PPD/PSD.CDS-PP,44.2,PS,BE,PCP-PEV,37.5,8,4.6,2.4
2015,Figueira de Castelo Rodrigo,FIGUEIRA DE CASTELO RODRIGO,PPD/PSD.CDS-PP,46.2,PS,BE,PCP-PEV,40.3,5.7,2.8,1.4
2015,Melgaço,MELGAÃ‡O,PPD/PSD.CDS-PP,45.7,PS,BE,PCP-PEV,39,5.9,2.5,2
2015,Castelo de Paiva,CASTELO DE PAIVA,PPD/PSD.CDS-PP,47.7,PS,BE,PCP-PEV,37.2,8.1,2.9,0.8
2015,Penafiel,PENAFIEL,PPD/PSD.CDS-PP,46.4,PS,BE,PCP-PEV,33.5,9.1,5.1,2.6
2015,Mourão,MOURÃƒO,PS,50.8,PPD/PSD.CDS-PP,PCP-PEV,BE,28.1,10.8,6.2,1.4
2015,Vila Flor,VILA FLOR,PPD/PSD.CDS-PP,46.9,PS,BE,PCP-PEV,38.8,5.6,4.2,1
2015,Tábua,TÃ\u0081BUA,PPD/PSD.CDS-PP,47.4,PS,BE,PCP-PEV,36,6.5,5,1.1
2015,Seixal,SEIXAL,PS,35.3,PPD/PSD.CDS-PP,PCP-PEV,BE,24,18.5,13.8,4.9
2015,Coruche,CORUCHE,PS,38.5,PPD/PSD.CDS-PP,PCP-PEV,BE,25.6,21.1,8.9,3.1
2015,Cascais,CASCAIS,PPD/PSD.CDS-PP,45.2,PS,BE,PCP-PEV,29.5,10.6,7.1,4.3
2015,Sardoal,SARDOAL,PPD/PSD.CDS-PP,39.8,PS,BE,PCP-PEV,34.1,12.4,6.4,3.3
2015,Ourique,OURIQUE,PS,41.6,PPD/PSD.CDS-PP,PCP-PEV,BE,32.3,15.3,5.4,1.1
2015,Murça,MURÃ‡A,PPD/PSD.CDS-PP,55.2,PS,BE,PCP-PEV,34,5.6,1.6,0
2015,Montemor-o-Novo,MONTEMOR-O-NOVO,PCP-PEV,34.9,PS,PPD/PSD.CDS-PP,BE,31.7,20.6,7.4,2.3
2015,Peniche,PENICHE,PPD/PSD.CDS-PP,35.4,PS,PCP-PEV,BE,33.2,11.7,10.9,4.4
2015,Nisa,NISA,PS,44.4,PPD/PSD.CDS-PP,PCP-PEV,BE,30.3,12.4,7.2,2.2
2015,Miranda do Douro,MIRANDA DO DOURO,PPD/PSD.CDS-PP,51.6,PS,BE,PCP-PEV,39,4.2,1.5,0
2015,Vendas Novas,VENDAS NOVAS,PS,35,PCP-PEV,PPD/PSD.CDS-PP,BE,25.2,25.1,8.6,3.2
2015,Redondo,REDONDO,PS,42.5,PPD/PSD.CDS-PP,PCP-PEV,BE,23.4,19,9.4,2.8
2015,Freixo de Espada à Cinta,FREIXO DE ESPADA Ã€ CINTA,PPD/PSD.CDS-PP,44.3,PS,BE,PCP-PEV,42.2,7,3,0.8
2015,Mora,MORA,PCP-PEV,39.6,PS,PPD/PSD.CDS-PP,BE,30.4,20.7,4.8,1.8
2015,Boticas,BOTICAS,PPD/PSD.CDS-PP,68.3,PS,BE,PCP-PEV,23.2,2.6,2.3,0
2015,Mira,MIRA,PPD/PSD.CDS-PP,52.8,PS,BE,PCP-PEV,31.2,7.8,2.6,1.3
2015,Oeiras,OEIRAS,PPD/PSD.CDS-PP,39.9,PS,BE,PCP-PEV,33.4,11.1,7.9,4.3
2015,Vizela,VIZELA,PS,38.7,PPD/PSD.CDS-PP,BE,PCP-PEV,35.5,13.6,5.6,3.7
2015,Aljustrel,ALJUSTREL,PS,37.7,PCP-PEV,PPD/PSD.CDS-PP,BE,37.1,11.5,8,3.4
2015,Guarda,GUARDA,PPD/PSD.CDS-PP,43.5,PS,BE,PCP-PEV,35.3,10.7,4.3,2
2015,Paredes de Coura,PAREDES DE COURA,PS,42.8,PPD/PSD.CDS-PP,BE,PCP-PEV,37.8,6.8,3.7,5.5
2015,Castelo Branco,CASTELO BRANCO,PS,42.5,PPD/PSD.CDS-PP,BE,PCP-PEV,35.1,10.9,5.2,2.2
2015,Soure,SOURE,PS,43.4,PPD/PSD.CDS-PP,BE,PCP-PEV,31.7,10.6,8,1.8
2015,Chaves,CHAVES,PPD/PSD.CDS-PP,53.9,PS,BE,PCP-PEV,32,5.8,3.2,1
2015,Ponte da Barca,PONTE DA BARCA,PPD/PSD.CDS-PP,49.4,PS,BE,PCP-PEV,36.9,5.3,2.5,2.9
2015,Alandroal,ALANDROAL,PS,45.2,PCP-PEV,PPD/PSD.CDS-PP,BE,26,16.6,7.2,3.1
2015,Vidigueira,VIDIGUEIRA,PS,41.8,PCP-PEV,PPD/PSD.CDS-PP,BE,27.5,17.7,7.3,2.9
2015,Mealhada,MEALHADA,PS,39.5,PPD/PSD.CDS-PP,BE,PCP-PEV,35.9,10.9,7.2,1.8
2015,Vieira do Minho,VIEIRA DO MINHO,PPD/PSD.CDS-PP,52.7,PS,BE,PCP-PEV,33.3,5.8,3.4,1.9
2015,Mêda,MÃŠDA,PPD/PSD.CDS-PP,55.9,PS,BE,PCP-PEV,31.7,5.2,2.8,0
2015,Santo Tirso,SANTO TIRSO,PPD/PSD.CDS-PP,40.5,PS,BE,PCP-PEV,37.7,9.9,6,2.7
2015,Vila Nova de Foz Côa,VILA NOVA DE FOZ CÃ”A,PPD/PSD.CDS-PP,47.4,PS,BE,PCP-PEV,38.2,5.9,3.9,0.3
2015,Ponte de Lima,PONTE DE LIMA,PPD/PSD.CDS-PP,60.9,PS,BE,PCP-PEV,21.9,5.9,4.2,3.2
2015,Évora,Ã‰VORA,PS,37.1,PPD/PSD.CDS-PP,PCP-PEV,BE,28.1,19.3,10.3,2.1
2015,Cabeceiras de Basto,CABECEIRAS DE BASTO,PPD/PSD.CDS-PP,46.3,PS,BE,PCP-PEV,43.2,4.2,2.1,1.7
2015,Cartaxo,CARTAXO,PS,39.6,PPD/PSD.CDS-PP,BE,PCP-PEV,27.1,13.8,11.5,4.8
2015,Marinha Grande,MARINHA GRANDE,PS,31.1,PPD/PSD.CDS-PP,PCP-PEV,BE,27.1,17.2,15.8,4.4
2015,Moura,MOURA,PS,39.8,PCP-PEV,PPD/PSD.CDS-PP,BE,25.7,21.8,6.6,3.7
2015,Oleiros,OLEIROS,PPD/PSD.CDS-PP,65.9,PS,BE,PCP-PEV,22.9,4.5,2,0
2015,Carregal do Sal,CARREGAL DO SAL,PPD/PSD.CDS-PP,55.3,PS,BE,PCP-PEV,28.7,7,3,1.7
2015,Ansião,ANSIÃƒO,PPD/PSD.CDS-PP,60.9,PS,BE,PCP-PEV,24.6,5.7,2.7,2
2015,Trancoso,TRANCOSO,PPD/PSD.CDS-PP,53.2,PS,BE,PCP-PEV,33.1,6.6,2.9,0
2015,Lisboa,LISBOA,PPD/PSD.CDS-PP,38.6,PS,BE,PCP-PEV,35.8,9.6,8.1,4.9
2015,Pinhel,PINHEL,PPD/PSD.CDS-PP,57.6,PS,BE,PCP-PEV,27.5,6.2,4,0.2
2015,Arraiolos,ARRAIOLOS,PCP-PEV,35.1,PS,PPD/PSD.CDS-PP,BE,34,18,7.3,2.1
2015,Espinho,ESPINHO,PPD/PSD.CDS-PP,39.3,PS,BE,PCP-PEV,35.5,10.6,8.4,2.5
2015,Covilhã,COVILHÃƒ,PS,45.2,PPD/PSD.CDS-PP,BE,PCP-PEV,26.1,12.6,10.6,2
2015,Ponte de Sor,PONTE DE SOR,PS,41.9,PPD/PSD.CDS-PP,PCP-PEV,BE,22.3,19.5,10.2,2.8
2015,Almeirim,ALMEIRIM,PS,42.4,PPD/PSD.CDS-PP,PCP-PEV,BE,28.6,11.3,10.3,3.7
2015,Amadora,AMADORA,PS,38.8,PPD/PSD.CDS-PP,BE,PCP-PEV,29.4,11.9,11.6,4.9
2015,Manteigas,MANTEIGAS,PS,42.5,PPD/PSD.CDS-PP,BE,PCP-PEV,36.3,9.6,6.8,0.8
2015,Fornos de Algodres,FORNOS DE ALGODRES,PPD/PSD.CDS-PP,48.4,PS,BE,PCP-PEV,39,5.6,2.8,0
2015,Alcanena,ALCANENA,PPD/PSD.CDS-PP,42.4,PS,PCP-PEV,BE,31.4,10.3,8.9,2.9
2015,Golegã,GOLEGÃƒ,PS,37.5,PPD/PSD.CDS-PP,PCP-PEV,BE,27.9,16.3,11.3,3.3
2015,Armamar,ARMAMAR,PPD/PSD.CDS-PP,57.7,PS,BE,PCP-PEV,23.6,7.6,6.1,1.4
2015,Viseu,VISEU,PPD/PSD.CDS-PP,52,PS,BE,PCP-PEV,29.7,8.9,3.7,1.4
2015,Albergaria-a-Velha,ALBERGARIA-A-VELHA,PPD/PSD.CDS-PP,56.8,PS,BE,PCP-PEV,25.3,8.7,4.1,0.7
2015,Cantanhede,CANTANHEDE,PPD/PSD.CDS-PP,52.8,PS,BE,PCP-PEV,28.5,8.1,4.3,1.4
2015,Rio Maior,RIO MAIOR,PPD/PSD.CDS-PP,49.9,PS,BE,PCP-PEV,28.6,9.4,5.3,1.8
2015,Alcobaça,ALCOBAÃ‡A,PPD/PSD.CDS-PP,52.2,PS,BE,PCP-PEV,26.8,9,4.8,2.1
2015,Portimão,PORTIMÃƒO,PS,33.4,PPD/PSD.CDS-PP,BE,PCP-PEV,31.2,16.9,8.4,6.3
2015,Lourinhã,LOURINHÃƒ,PPD/PSD.CDS-PP,54.1,PS,BE,PCP-PEV,24.7,9.7,4.9,1.9
2015,Portel,PORTEL,PS,47.6,PCP-PEV,PPD/PSD.CDS-PP,BE,31.6,11.1,6,1.4
2015,Vila Nova de Cerveira,VILA NOVA DE CERVEIRA,PPD/PSD.CDS-PP,43.1,PS,BE,PCP-PEV,37.8,8.5,3.4,2.8
2015,Faro,FARO,PS,35.2,PPD/PSD.CDS-PP,BE,PCP-PEV,32.6,14,9.2,5.6
2015,Vila Franca de Xira,VILA FRANCA DE XIRA,PS,35.5,PPD/PSD.CDS-PP,PCP-PEV,BE,24.9,17.8,14,4.5
2015,Montalegre,MONTALEGRE,PPD/PSD.CDS-PP,49.7,PS,BE,PCP-PEV,43.2,3.1,1.1,0
2015,Vale de Cambra,VALE DE CAMBRA,PPD/PSD.CDS-PP,58,PS,BE,PCP-PEV,24.2,8.7,2.8,1.8
2015,Ílhavo,Ã\u008dLHAVO,PPD/PSD.CDS-PP,49.9,PS,BE,PCP-PEV,26,11.7,4.8,2.7
2015,Mondim de Basto,MONDIM DE BASTO,PPD/PSD.CDS-PP,58.5,PS,BE,PCP-PEV,29.1,5.1,3,1.5
2015,Alcoutim,ALCOUTIM,PS,44.4,PPD/PSD.CDS-PP,PCP-PEV,BE,38.4,7.2,5.2,1.6
2015,Celorico de Basto,CELORICO DE BASTO,PPD/PSD.CDS-PP,55.5,PS,BE,PCP-PEV,29.6,6.2,3.1,2.4
2015,Caminha,CAMINHA,PPD/PSD.CDS-PP,39.6,PS,BE,PCP-PEV,38.7,8.8,5.9,2.6
2015,Oliveira do Hospital,OLIVEIRA DO HOSPITAL,PPD/PSD.CDS-PP,49.4,PS,BE,PCP-PEV,36,6.5,3.4,0.1
2015,Salvaterra de Magos,SALVATERRA DE MAGOS,PS,36.4,PPD/PSD.CDS-PP,BE,PCP-PEV,28.3,14.2,12.5,4.6
2015,Palmela,PALMELA,PS,33.5,PPD/PSD.CDS-PP,PCP-PEV,BE,24.6,18,15,5.4
2015,Castro Daire,CASTRO DAIRE,PPD/PSD.CDS-PP,58,PS,BE,PCP-PEV,30.5,4.4,2.8,0.6
2015,São Pedro do Sul,SÃƒO PEDRO DO SUL,PPD/PSD.CDS-PP,46.5,PS,BE,PCP-PEV,35.5,8.4,4.2,0.8
2015,Seia,SEIA,PPD/PSD.CDS-PP,43.1,PS,BE,PCP-PEV,39.4,6.9,5.5,0.9
2015,Paredes,PAREDES,PPD/PSD.CDS-PP,53.3,PS,BE,PCP-PEV,27.7,8.4,5.1,2
2015,Estarreja,ESTARREJA,PPD/PSD.CDS-PP,50.1,PS,BE,PCP-PEV,27.4,9.6,6.4,1.8
2015,Guimarães,GUIMARÃƒES,PPD/PSD.CDS-PP,40.8,PS,BE,PCP-PEV,34.5,10.8,7.3,3.4
2015,Sabrosa,SABROSA,PPD/PSD.CDS-PP,49.3,PS,BE,PCP-PEV,37.9,5.6,3.3,0
2015,Cinfães,CINFÃƒES,PPD/PSD.CDS-PP,49.9,PS,BE,PCP-PEV,36.3,5.8,3.3,1.8
2015,Gavião,GAVIÃƒO,PS,54.3,PPD/PSD.CDS-PP,PCP-PEV,BE,21.8,9.8,8.7,3
2015,Arganil,ARGANIL,PPD/PSD.CDS-PP,49.1,PS,BE,PCP-PEV,35.5,6.9,3.5,0
2015,Odivelas,ODIVELAS,PS,37.1,PPD/PSD.CDS-PP,BE,PCP-PEV,32.5,12,10.2,4.6
2015,Sintra,SINTRA,PS,34.4,PPD/PSD.CDS-PP,BE,PCP-PEV,33.6,13.2,10.2,5.1
2015,Ferreira do Alentejo,FERREIRA DO ALENTEJO,PS,42.5,PCP-PEV,PPD/PSD.CDS-PP,BE,24.5,18,8.3,4
2015,Porto,PORTO,PPD/PSD.CDS-PP,39.7,PS,BE,PCP-PEV,33.7,11.7,8.6,3.2
2015,Amares,AMARES,PPD/PSD.CDS-PP,55,PS,BE,PCP-PEV,27.5,7.5,4,1.8
2015,Arcos de Valdevez,ARCOS DE VALDEVEZ,PPD/PSD.CDS-PP,57.4,PS,BE,PCP-PEV,28.5,4.6,2.6,3
2015,Tavira,TAVIRA,PS,36.3,PPD/PSD.CDS-PP,BE,PCP-PEV,33.6,14.8,6.8,4.1
2015,Lagoa,LAGOA,PS,32.3,PPD/PSD.CDS-PP,BE,PCP-PEV,31.5,16.6,9.5,6.8
2015,Loulé,LOULÃ‰,PPD/PSD.CDS-PP,41.1,PS,BE,PCP-PEV,31.7,12.5,6,4.4
2015,Odemira,ODEMIRA,PS,39.1,PPD/PSD.CDS-PP,PCP-PEV,BE,21.8,19.6,10.3,5.2
2015,Braga,BRAGA,PPD/PSD.CDS-PP,42.1,PS,BE,PCP-PEV,32.3,10.9,7.8,3.1
2015,Aljezur,ALJEZUR,PS,39.2,PPD/PSD.CDS-PP,PCP-PEV,BE,24.8,12.4,11.7,7.2
2015,Marco de Canaveses,MARCO DE CANAVESES,PPD/PSD.CDS-PP,49.9,PS,BE,PCP-PEV,31.7,8.8,4.2,2.4
2015,Góis,GÃ“IS,PPD/PSD.CDS-PP,43.5,PS,BE,PCP-PEV,42.1,6.6,3.1,0
2015,Sernancelhe,SERNANCELHE,PPD/PSD.CDS-PP,65.6,PS,BE,PCP-PEV,26.2,3.6,1.4,0
2015,Ourém,OURÃ‰M,PPD/PSD.CDS-PP,70.2,PS,BE,PCP-PEV,16.1,5.7,2.5,1
2015,Penamacor,PENAMACOR,PPD/PSD.CDS-PP,41.7,PS,BE,PCP-PEV,35.2,10,5.4,2.7
2015,Sines,SINES,PS,34.6,PPD/PSD.CDS-PP,PCP-PEV,BE,20.2,19.8,16.5,5.7
2015,Torres Novas,TORRES NOVAS,PS,36,PPD/PSD.CDS-PP,BE,PCP-PEV,30.7,15,10.7,3.5
2015,Amarante,AMARANTE,PPD/PSD.CDS-PP,45.5,PS,BE,PCP-PEV,37.3,7.5,3.8,3
2015,Penacova,PENACOVA,PPD/PSD.CDS-PP,47.8,PS,PCP-PEV,BE,36.1,5.8,5.7,0.6
2015,Póvoa de Varzim,PÃ“VOA DE VARZIM,PPD/PSD.CDS-PP,56.1,PS,BE,PCP-PEV,25.3,8.3,4.6,2.2
2015,Santiago do Cacém,SANTIAGO DO CACÃ‰M,PS,33.6,PPD/PSD.CDS-PP,PCP-PEV,BE,23.6,22.4,13.1,3.9
2015,Águeda,Ã\u0081GUEDA,PPD/PSD.CDS-PP,52.9,PS,BE,PCP-PEV,29.2,8.7,4.2,0.6
2015,Arronches,ARRONCHES,PS,44.6,PPD/PSD.CDS-PP,PCP-PEV,BE,35.2,8.1,7.4,0.8
2015,Figueira da Foz,FIGUEIRA DA FOZ,PS,35.7,PPD/PSD.CDS-PP,BE,PCP-PEV,34.9,12.5,8.5,3.8
2015,Mação,MAÃ‡ÃƒO,PPD/PSD.CDS-PP,45.1,PS,BE,PCP-PEV,36.2,8,4.5,2
2015,Mértola,MÃ‰RTOLA,PS,39.2,PCP-PEV,PPD/PSD.CDS-PP,BE,30.8,16.4,6.7,3.1
2015,Vila Nova de Famalicão,VILA NOVA DE FAMALICÃƒO,PPD/PSD.CDS-PP,46.7,PS,BE,PCP-PEV,33.3,9.5,4.8,2.1
2015,Vila Nova da Barquinha,VILA NOVA DA BARQUINHA,PS,41.2,PPD/PSD.CDS-PP,BE,PCP-PEV,24.8,14,11.2,5
2015,Arouca,AROUCA,PPD/PSD.CDS-PP,67.6,PS,BE,PCP-PEV,20.6,5.1,2.1,0.9
2015,Sabugal,SABUGAL,PPD/PSD.CDS-PP,50,PS,BE,PCP-PEV,31.8,8.3,3.5,2
2015,Alvaiázere,ALVAIÃ\u0081ZERE,PPD/PSD.CDS-PP,71.7,PS,BE,PCP-PEV,17.2,5.2,1.4,0.3
2015,Óbidos,Ã“BIDOS,PPD/PSD.CDS-PP,42.4,PS,BE,PCP-PEV,31.9,12,6.3,2.2
2015,Marvão,MARVÃƒO,PS,43.8,PPD/PSD.CDS-PP,BE,PCP-PEV,38.3,8.7,3.9,0.5
2015,Aveiro,AVEIRO,PPD/PSD.CDS-PP,47.6,PS,BE,PCP-PEV,28.2,12.2,5,2.4
2015,Portalegre,PORTALEGRE,PS,42.3,PPD/PSD.CDS-PP,BE,PCP-PEV,35.7,10.2,6.8,0.8
2015,Tabuaço,TABUAÃ‡O,PPD/PSD.CDS-PP,54.9,PS,BE,PCP-PEV,32.3,4.8,3,1.5
2015,Serpa,SERPA,PCP-PEV,36.5,PS,PPD/PSD.CDS-PP,BE,32.7,18.8,6.4,2.7
2015,Penela,PENELA,PPD/PSD.CDS-PP,51.4,PS,BE,PCP-PEV,31.2,7,4.2,0.5
2015,Valpaços,VALPAÃ‡OS,PPD/PSD.CDS-PP,69,PS,BE,PCP-PEV,22.3,3.5,1.4,0.1
2015,Paços de Ferreira,PAÃ‡OS DE FERREIRA,PPD/PSD.CDS-PP,56.1,PS,BE,PCP-PEV,27.6,7,4.3,1.8
2015,Vila Nova de Gaia,VILA NOVA DE GAIA,PPD/PSD.CDS-PP,35.8,PS,BE,PCP-PEV,34.9,13.7,8.1,3.8
2015,Alter do Chão,ALTER DO CHÃƒO,PS,43.7,PPD/PSD.CDS-PP,PCP-PEV,BE,30.6,14.1,6.5,2
2015,Condeixa-a-Nova,CONDEIXA-A-NOVA,PS,39.5,PPD/PSD.CDS-PP,BE,PCP-PEV,32.3,13.4,8.1,2.1
2015,Belmonte,BELMONTE,PS,45.2,PPD/PSD.CDS-PP,BE,PCP-PEV,28.4,11.5,8.2,2.8
2015,Aguiar da Beira,AGUIAR DA BEIRA,PPD/PSD.CDS-PP,63.3,PS,BE,PCP-PEV,26.3,4.3,1.7,0
2015,Vila Pouca de Aguiar,VILA POUCA DE AGUIAR,PPD/PSD.CDS-PP,55.4,PS,BE,PCP-PEV,34.2,3.4,3,0.9
2015,Pombal,POMBAL,PPD/PSD.CDS-PP,62.3,PS,BE,PCP-PEV,20.6,8,2.3,2
2015,Tondela,TONDELA,PPD/PSD.CDS-PP,59.4,PS,BE,PCP-PEV,25.1,6.8,3.5,0.4
2015,Mangualde,MANGUALDE,PPD/PSD.CDS-PP,46.1,PS,BE,PCP-PEV,37.3,6.5,4.1,1.4
2015,Macedo de Cavaleiros,MACEDO DE CAVALEIROS,PPD/PSD.CDS-PP,54.7,PS,BE,PCP-PEV,32.6,5.4,2.7,1.1
