Ano,NomeConcelho,CodNomeConcelho,TaxaAbstencao,Brancos,Nulos
2005,Campo Maior,CAMPO MAIOR,35.9,1,0.8
2005,Silves,SILVES,38.2,2,1.5
2005,Valongo,VALONGO,29.2,2,1.3
2005,Sertã,SERTÃƒ,35,1.7,2
2005,Barcelos,BARCELOS,27.3,1.3,0.8
2005,Borba,BORBA,29.5,1,0.7
2005,Beja,BEJA,34.8,1.5,0.7
2005,Lagos,LAGOS,35.8,2.4,1.2
2005,Vila Real,VILA REAL,35.3,1.7,1.2
2005,Gondomar,GONDOMAR,30.5,2.1,1.3
2005,Almodôvar,ALMODÃ”VAR,40.6,1,1.5
2005,Benavente,BENAVENTE,39.4,1.8,1
2005,Sátão,SÃ\u0081TÃƒO,38.7,1.3,1.7
2005,Peso da Régua,PESO DA RÃ‰GUA,42.9,1.4,1
2005,Sesimbra,SESIMBRA,35.5,1.9,1.2
2005,Felgueiras,FELGUEIRAS,31.5,0.8,1.1
2005,Mafra,MAFRA,33.7,2.4,1.2
2005,Tomar,TOMAR,35.9,2.3,1.8
2005,Alcochete,ALCOCHETE,34.8,1.9,1
2005,Mirandela,MIRANDELA,42.4,1.4,1.3
2005,Ferreira do Zêzere,FERREIRA DO ZÃŠZERE,32,2.1,2
2005,Fafe,FAFE,32.5,1.4,1.2
2005,Figueira de Castelo Rodrigo,FIGUEIRA DE CASTELO RODRIGO,39.6,1.3,1.8
2005,Melgaço,MELGAÃ‡O,51.9,1.8,1
2005,Castelo de Paiva,CASTELO DE PAIVA,33,1.4,1.3
2005,Penafiel,PENAFIEL,28.4,1.1,1.5
2005,Mourão,MOURÃƒO,37.2,1.1,1.1
2005,Vila Flor,VILA FLOR,41,1,1.4
2005,Tábua,TÃ\u0081BUA,35.8,1.8,1.6
2005,Seixal,SEIXAL,34.3,1.8,1
2005,Coruche,CORUCHE,38.1,1.3,1
2005,Cascais,CASCAIS,35.2,2.5,1
2005,Sardoal,SARDOAL,25.7,2.4,1.3
2005,Ourique,OURIQUE,34.6,1.5,1.6
2005,Murça,MURÃ‡A,46.7,1.6,1.8
2005,Montemor-o-Novo,MONTEMOR-O-NOVO,30.1,1.2,0.6
2005,Peniche,PENICHE,42.4,2,0.9
2005,Nisa,NISA,33.5,1.5,1.5
2005,Miranda do Douro,MIRANDA DO DOURO,42.6,1.8,1.8
2005,Vendas Novas,VENDAS NOVAS,34.2,1.6,0.9
2005,Redondo,REDONDO,39.3,1,0.7
2005,Freixo de Espada à Cinta,FREIXO DE ESPADA Ã€ CINTA,39.8,1.2,1.1
2005,Mora,MORA,34.8,1.4,0.9
2005,Boticas,BOTICAS,45.8,0.8,1.4
2005,Mira,MIRA,37.8,1.6,1.2
2005,Oeiras,OEIRAS,31.1,2.6,1
2005,Vizela,VIZELA,27,0.7,0.7
2005,Aljustrel,ALJUSTREL,34,1,0.6
2005,Guarda,GUARDA,33.3,2.8,1.6
2005,Paredes de Coura,PAREDES DE COURA,44.7,1.2,0.9
2005,Castelo Branco,CASTELO BRANCO,33.3,1.6,1.2
2005,Soure,SOURE,35.3,2.1,1.5
2005,Chaves,CHAVES,43.4,1.7,1.4
2005,Ponte da Barca,PONTE DA BARCA,42.6,1,0.8
2005,Alandroal,ALANDROAL,33.3,0.7,0.5
2005,Vidigueira,VIDIGUEIRA,36.6,1.1,1.1
2005,Mealhada,MEALHADA,37.4,2.3,1
2005,Vieira do Minho,VIEIRA DO MINHO,40.1,0.9,1
2005,Mêda,MÃŠDA,43.2,0.8,2
2005,Santo Tirso,SANTO TIRSO,28.6,1.3,0.9
2005,Vila Nova de Foz Côa,VILA NOVA DE FOZ CÃ”A,43.7,1.6,1.3
2005,Ponte de Lima,PONTE DE LIMA,32.1,1.2,1.1
2005,Évora,Ã‰VORA,33.6,1.7,0.8
2005,Cabeceiras de Basto,CABECEIRAS DE BASTO,34.9,1.2,0.9
